,Benchmark,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Married_yes,Dependents_0,Dependents_1
443,0.3207629001161168,0.08060724391050564,0.02281467286552928,0.07354097255971886,0.008388151716307149,0.19073610339045038,0.0018344724016635143,0.006598375053796209,-0.026848194257899204
537,0.3308348679323107,0.06803193990987304,-0.01007211554090412,0.12576741569189176,0.010285608924282777,0.19037703238111223,-0.007637264521358565,0.007757145648169109,0.004032234709676048
436,0.3394303342916666,-0.0035284853131065342,0.06283818703644795,0.17572915195527133,0.012622459289393347,0.1606966041035806,-0.0034664397221393574,0.005595213394391783,0.007141269647877243
202,0.6488936549221406,0.1488846142879893,0.09025363970825678,0.45914546771565895,0.013492210888202192,0.07038293428429568,-0.008085935922099505,-0.012419404224017258,-0.001476781855459933
3,0.36509520095041903,0.056979227393499345,0.06173354017253813,0.12374736468496418,0.01388933032480403,0.14917830960712633,0.012900130475400595,0.0038557480099507065,0.007503717975889253
371,0.3278778805775193,0.09058567363786599,-0.010894518834438632,0.11538182223827755,0.008517271204169433,0.17375933114442804,0.0020970287579705005,0.008667290561505968,0.005222372839065626
350,0.3244571779857316,0.169980084458307,0.004638884765183171,0.018111923902520817,0.007396106472393531,0.18405468834327124,0.013277939700948791,-0.00981003495337186,0.004318312178723703
456,0.3506567742585569,0.054206498239177454,0.000972868507729561,0.16029478012461762,0.009086211928188648,0.16955176030909838,0.008378869992384075,-0.0035749512168634684,0.005110876549016074
146,0.3547536373274825,0.15324752071228945,-0.002374786575658671,0.05147021976431307,0.00891342640476718,0.16949609555059372,0.01557554676122646,0.004847764188512146,0.005722129747371219
310,0.3269012855784601,0.10132533585023827,-0.02412967254977997,0.129108041757245,0.011404825242773246,0.18081286368750893,-0.012178426399048424,0.00032643513383941923,0.0035373111154698112
19,0.36592289389654614,0.030722294356970513,0.08920824430493661,0.11654197988016923,0.015334055448369247,0.15117227695312685,0.01234756473811484,0.004293025886697448,0.00931430119774708
501,0.3519139861622752,0.1260863689902029,-0.01867653915657164,0.1159237673641868,0.010706565618119526,0.16958077223371118,-0.010185128308649274,-0.00281464487249121,0.004061826906643739
260,0.2775537810612404,0.035941827069033,0.09272646249402423,0.038291434772187445,0.014731136669206361,0.20079400983070333,0.019192181361566887,0.036603994486906516,-0.020609365982215667
298,0.6748564009990501,0.28075140721078357,0.16800140454693002,0.02645734174391688,0.2228120800291759,0.08780453688362697,0.028467707686370438,0.017400794346856978,0.004441612576140901
378,0.5934023604874541,0.04898109394972308,0.18509686680469917,0.04327434250147463,0.36076889048102995,0.06454878779835202,0.0894140634006494,0.010372109481765637,0.007508489020528789
190,0.3370090199498774,0.0717701258130545,0.001255322778392607,0.14351378672934922,0.009708529525401072,0.17639208946388374,0.002727013117838667,0.00047690034803458915,0.007054998321019954
384,0.6065964365546596,0.47686147251477873,0.11612037067387881,0.12268184176041176,0.005597793626352012,0.06422017727810483,0.0007422544090991461,-0.0018843496747661924,0.0023853415313209005
576,0.6990909171822642,-0.052652691789485666,-0.024233613447325886,0.06285386661816925,-0.0016788978936175482,0.7843098091428627,-0.003133606166126038,0.020949073635114876,0.0015417677501299608
196,0.35496242284728635,0.09165444388653991,0.09227223594257336,0.030375665387745984,0.01112022135886261,0.1797844008741833,-0.010676738828956792,-0.00669394465959967,0.009202202342499822
140,0.6319758628393572,0.3257884714231406,0.2128175464976401,0.17253814820889993,0.009112148287039448,0.08227983876145406,0.005857096732592321,0.0043067783132873854,0.006411378078158552
82,0.6284199499041894,0.47916105592494235,-0.00020189235722655943,0.2589981923533194,-0.0029367820914450934,0.052483427500559086,-0.0062067734250409986,0.00454442886090041,0.002429706452209337
502,0.33408993912952273,0.059369474384955184,0.09691364995777252,0.030555146759372268,0.011415402773465779,0.18253141537526937,0.007782927556184215,0.009244983624975545,0.011934321461997719
382,0.3333253336151445,0.14531067377406864,-0.0075880651576192785,0.10062745924860786,0.012311032506358599,0.1570205081889267,0.006717561434033276,-0.003621964471055384,0.007769961210980255
84,0.33985192361938804,0.06557274256614742,0.013963109005853947,0.15090998199686428,0.009467123433285181,0.17062793761351092,0.011884060037120543,0.008603080307270725,-0.00935670971002622
334,0.35777725356939244,0.14050623972346943,0.046965774010817724,0.05737671339216444,0.013189641606636448,0.14707397086604967,0.01754402115960637,0.009535411584650866,-0.00850209636251216
575,0.3557407244970833,0.12584820504876382,-0.007884861721615267,0.10244829313352434,-0.002146077433379298,0.16280526727993683,0.011902953456667583,0.0045661677690203815,0.004090514503313756
179,0.766934880681477,0.0695216699564504,-0.0016522592631824404,-0.029222611637741695,0.12735903814009258,0.5787543424764914,0.050993790952234455,0.003647455349297876,0.005663592974632701
99,0.33759446038534313,-0.020310965086029316,0.12712982632712724,0.10143340619123521,0.01609219317884301,0.16393174128271187,0.011878398501577746,0.010701752151234782,0.010538191537909369
451,0.3406384147917652,0.014337286661443516,0.0477750652561365,0.16030991734122343,-0.01857668951304942,0.17400572123897404,0.008611377665787488,-0.0044165759263303465,0.0026851690753925093
74,0.3631165486496625,0.14715751061417714,0.0490647854208704,0.013079341605095465,0.008663626822128376,0.1634239110730705,0.006075781808684922,0.006194878265049193,0.004598341985138956
7,0.6887313003393096,-0.032531309084499804,-0.05862726286841473,0.001152875971636574,-0.009408548941433118,0.8544161188760183,-0.009909686406936066,-0.003925938577976738,-0.008728644698091178
402,0.3327745013912062,0.1433923699360666,0.007793096102568342,0.09136857373152553,0.019658521768620443,0.15803579536769977,-0.005264048885657381,0.0064866978813122025,0.011453452987919941
273,0.33059840365747967,0.04323212042132455,0.10785183755558636,0.057108045222512345,0.013841246073524775,0.16815715514021695,0.010761986660353976,0.002564088085693252,0.007297223228316267
279,0.35407436804160614,0.06487585663211935,-0.0022412232870413305,0.1583055282322431,0.009261585302643469,0.1655361149548862,0.00743218381727874,-0.0029859479688884765,0.005407055685919043
154,0.35861954799466783,0.0952779706437908,-0.012787578802660177,0.14718595581145394,0.009597782256061742,0.1650999275461909,-0.0053658161839854664,-0.00186220488640467,0.004791257945733833
586,0.336262941368389,0.019190000613589133,0.06397348702971153,0.12884711381316158,0.01532730184571034,0.1645970729674057,0.01478045709154857,0.007186853714492483,0.0067565969545201575
191,0.6295279708764651,0.26766018869384606,0.09227657157130562,0.2639969015694944,0.012444518663620518,0.09362383774711275,0.061897496319216476,0.03360907999796258,0.004281760758191629
551,0.3261146089912809,0.11082139445303177,0.12896230431888017,-0.023536656778201215,0.013900898052785986,0.17066775225474867,0.012366806941888134,-0.001065053457974048,-0.006790984652410224
592,0.30613307122234945,0.16530248229244654,0.03155187848562232,-0.01680567815678541,0.012284447115371359,0.18403661016452486,0.001569983810843355,0.035232414062275605,0.00945026223682584
555,0.38428038544574933,0.10381544207960432,0.0638822781673625,0.07533021137212056,0.006853211972375488,0.14991391764496292,0.0066862549456624095,0.004560877122421567,-0.0062412713643316695
50,0.3429668238745044,0.019391700518677692,0.07423336549823711,0.13151463203632852,0.01427334994133192,0.15968865804264346,0.012893029781642782,0.007128361715565005,0.007736985675330394
38,0.3386657643656118,0.04315079321434282,0.05863406510145236,0.12053605215867551,0.013853708713353792,0.17315137926214308,-5.589163756448422e-05,-3.393704383775668e-05,0.013229390215909683
208,0.3467365337893833,0.08468573147208495,-0.021190374471149912,0.1544598944004772,0.011764158874969911,0.16904105225334004,-0.007356760545233384,0.00019828355042375483,0.004428194542194567
5,0.3384977792442168,0.09879101162580957,0.11972874582294188,-0.05309284346765603,0.011649899307084825,0.180934889912561,0.0035296964635099393,0.03603412734005988,0.008474452578830298
75,0.6319191284493577,0.128481905499506,0.14616494332267568,0.11771392093565013,0.26662518175533506,0.08300668289013703,0.06375601159902063,0.032620823690785034,0.011125234144457652
248,0.3412002923470554,0.05126228021476712,0.05919041921109828,0.174963962349544,-0.058191780741307444,0.16669298539010202,0.015855691794361533,0.0004669645125932395,-0.0015701953576945083
47,0.36242876018667525,0.19178674062186526,-0.015149756659227801,0.0605938580836038,0.007134777539324985,0.15012202744786612,0.0013339254613417477,-0.006655637560107661,0.003980153267001569
302,0.3217035802208554,0.04924146739461188,0.001150962079336073,0.12687173427722837,0.011423669655690956,0.19560910317123184,0.009605145572678157,-0.00334784273833207,0.005343778909208463
70,0.3440991728940469,0.10541994236007657,0.15027541942074502,-0.05311781954113331,0.0094293528670257,0.17215775611763756,0.006042396159975143,-0.009535131748331491,0.006529237610958752
598,0.343677019594791,0.14322262037804054,-0.0035315627601208866,0.06927912692934479,0.008676279092216249,0.17004946900366982,0.015272691058957313,-0.005408380840228292,0.006162999781835149
591,0.6434324471607761,0.13079800837660008,0.09918141771855747,0.4409494884136812,0.029047545754018828,0.07684476078383604,-0.0034140414765323496,-0.015455436874103863,-0.0005131270643731588
225,0.6227609065080135,0.06490342742320179,0.13847480271755777,0.5003220475825357,0.0018372697301706088,0.06416316469619723,-0.004333769208265995,0.026370296187564656,0.0015517934153816233
286,0.5855312932534531,0.45302397607862377,0.006958954075193198,0.015657390748289,0.15384337745743432,0.052146103112476465,0.08974539825680404,0.004388535104293173,0.001702127506272921
11,0.36784004819594357,0.06436266522890789,0.0525755124622296,0.11036233402310576,0.013047898067474908,0.15176536797480833,0.011915005513123475,0.003714221097022393,0.005860132792050544
522,0.37985846392754813,0.10647209164824366,0.03617088527772663,0.0864160486074727,0.008224596558613984,0.15211296155628753,0.006075688028244356,0.005092548445865577,0.0044431675254511735
150,0.7298215699226307,0.16782973253690386,0.0664734092587304,-0.041203883520095255,0.014433607733585006,0.580133739505545,0.037179721171128645,0.026625510861659835,0.012885664583774327
397,0.36176556125987974,0.09659194194132474,0.03203562452362914,0.1027279734032123,0.01150130876107433,0.15632717264880874,0.011639806951429892,0.0009602179307689496,0.005770116455704744
115,0.3363182176891801,0.19057469972725716,0.013274262322490224,0.0318063146974046,0.018124940006855345,0.15536095211140638,0.019485303463045778,0.00803634911439347,-0.014124648871732827
281,0.3511040027784831,0.07080246150836819,0.04146977016376156,0.10618987018258617,0.010122606102343735,0.17026909141385474,0.009912028472321137,-0.004039017001436396,0.006315448682801395
253,0.30780878134851836,0.07700011076438855,0.13611175553417837,-0.008800772391887167,-0.019580344719065303,0.1880284204249426,0.006625515226165861,0.01965819715848979,-0.02355929849942849
195,0.6128943851126942,0.006015493401679241,0.1176985782862634,0.5449722883595369,-6.839312525895429e-05,0.06791093181871098,-0.004484596281392755,-0.007050886279155393,0.07280252185518866
570,0.3288702697905855,0.0686417548906394,0.08534671445334129,0.04500134138951893,0.0130413799976376,0.18036850477609379,0.015458871570980671,0.008334594807243167,-0.000615420643107593
65,0.6234128966003242,0.031946168048047355,0.06430206688554188,0.5788465523533322,0.0012950467432568166,0.06513434355693233,0.0015416751925032514,0.040275905178970624,-0.005235235056939555
434,0.33701114422089073,0.09975348611903466,-0.0011146415825567123,0.1231497352355234,0.01115098369492798,0.1757460157854848,-0.005049686175466553,-0.002872274411178587,0.0062274274148046
403,0.3284940794458399,0.01476193992251503,-0.015057703866976467,0.20447984226208896,0.009826107716879924,0.17704960858884783,-0.004723994042329033,0.0025751647126922884,0.004513273625236487
219,0.36941635063016554,0.03596253533293304,0.031140494075168015,0.13432792814479044,0.008780728210143645,0.16598543115494505,0.008867458844815726,0.006398865679198602,0.004848813645257904
362,0.36018250654894496,0.041122893809824,0.03624764207565535,0.10426639205345657,0.007606953309658917,0.18562780773183343,0.003668379110679781,-0.005715134121569228,0.0034045022091325457
69,0.7624947701199316,0.0643425766496038,0.07065027127963026,0.07212777769951745,0.010023715145130256,0.5566122953821776,0.013814378870902656,0.03011714093194399,0.006068269873116108
93,0.3484122119187109,0.07370509783100279,-0.002344948875230811,0.15789772375136432,0.010794242805021505,0.16882383022737013,-0.004559454801417165,-0.0024954566057340637,0.006622026443277593
68,0.37004950325334984,0.13899266771652563,0.001414683401296185,0.10547921347975556,0.01186285013722289,0.13825113965904345,0.011529158071599866,0.007218465718280466,0.006775577852311705
21,0.3269688825332741,0.1700379294944761,0.0740324890173979,-0.050878915650383875,0.011302420858262685,0.1818527641402015,0.009261908972147933,0.03174370153253748,-0.017663946213664385
77,0.6259256034978923,0.46574548660794907,0.19204205076952838,0.010762149012450857,0.002236418850168367,0.06923708836538277,-0.0069453962641816995,0.03413093823769541,0.05484826074512829
577,0.3584202464909644,0.12689358700112838,0.035364863555309614,0.0892898299019587,0.01335197583141261,0.1538871040693268,-0.0056849656028770765,0.0017004354136494167,0.009765518685714479
458,0.31523094893505316,0.09056391939753779,-0.0019225038284243134,0.09562295483389494,0.012600848400510761,0.18576995959686515,0.004484508144709888,0.016069740805686582,0.007800473152328813
236,0.6175501498130123,-0.001353349300051052,0.07541871273577265,0.6059944691814103,0.009010706257280851,0.06259443295300093,0.00981121647404735,0.043630947282757654,0.004471188876524179
457,0.6505604885731388,0.1840686943627072,0.15627011632777904,0.3684426843182034,0.010375025987622915,0.08165562034664617,0.010607092036985857,0.029772653204392995,0.00341446522867373
314,0.631361158934562,0.44246979408200593,0.020970808122291195,0.2508346274846002,-0.01266904596956573,0.05678216910287341,-0.012072742332872421,0.0034948849194157182,-0.0049554803837123145
125,0.33225995764828997,0.09881186164209062,-0.0023832540934702546,0.11360033390427086,0.010492327070598235,0.1834507274442481,-0.005859694083951354,-0.0026671320960772104,0.00611412822635592
228,0.3155868580711147,0.14150228460440648,-0.01018129309310017,0.1295461547220071,-0.08474160185149571,0.18787891088705225,0.0020822676978157493,-0.00894075865302446,0.0005333921992314153
415,0.3523832011556446,0.10585122571957575,-0.013261435754351963,0.12921437645462203,0.010282723835343462,0.1704031255799899,-0.004743364171277005,-8.21308780791467e-05,0.004890151724825902
42,0.31687813696087985,-0.04528448024799196,-0.03288102274356101,0.20367453014814083,0.013175186344086825,0.19479688272160095,0.0215882798950748,-0.004318695672059666,-0.00038520499377124996
4,0.33555394440504216,0.13325425704504973,-0.00866727381835828,0.09708436356367743,0.01217029948201423,0.16659880076243985,0.007368192728967773,-0.00504711892414879,0.006464080804493716
459,0.5760266365423066,0.1695412698803993,0.13357798044737415,0.35818874703341497,0.010757412300670552,0.07209468458558214,0.0020880782285619616,0.03148583419825783,0.0006910423872997108
64,0.7123954547617267,0.04489148338826867,0.0546189667214246,-0.10248883854732285,0.004108150587705834,0.7499545368038616,0.022022566298049273,0.012269132590710954,-0.0002458071884372766
488,0.31427501950582565,0.07189668679742338,-0.020800025474417384,0.15566345131631387,0.01073129966845396,0.1626611506347224,0.00479605617447256,0.011996985326621199,0.0062099852875516105
109,0.3196750209739946,0.09419363707480423,0.04963817653002864,0.14287292064024829,-0.05498829347320348,0.16519468219338146,0.017339883527439433,-0.000978350195527006,0.006074513091952909
255,0.3074657919710063,0.1401177498745879,0.001669684365099501,-0.028663062032482325,0.014383480818266927,0.20237442904360778,0.003839548544081999,0.04261144986073602,0.0051731180724381735
567,0.6969903127666642,0.08687228838135964,-0.04071191603211268,-0.08452873436084653,-0.003705794496454761,0.8160314296615009,-0.010463835782633985,-0.007893527805635518,0.0015450162030029263
205,0.33783616231090347,0.036145146732583115,0.0014361105858652658,0.16461559305238058,0.010063266975384625,0.18291915338156187,0.0010209489965036594,-0.003827686400073117,0.005932762121843595
487,0.7057111054927844,0.397803766491887,0.0697705251502998,0.1767515975822562,0.0019377343551571313,0.08934496565224088,-0.016933914960942546,-0.033930744087163255,0.04483099462786563
147,0.3244186437400211,-0.016824577220090373,0.0482934803333554,0.16962437712856185,0.010481476476095415,0.180437514011569,0.012588540305580358,-0.005950615679033271,-0.005751759005014095
6,0.332840981068565,0.03684154175375339,0.05629149149571491,0.12746166912147536,0.016411671252558324,0.16121637970265715,0.01997981440450108,0.007031354644674015,0.008627757731903092
524,0.6708141426437484,0.24758643572951877,0.15845975350594715,0.2908175170409876,0.005407088231588057,0.07911343211022981,0.022603772976941598,0.012890829844888879,0.005314252932331397
290,0.3583747899354407,0.11550192582320419,0.054239685415741326,0.06298986744573999,0.0127474789635326,0.1574720720154919,0.009100885321973753,-0.0012759789315967452,0.008013167285553902
390,0.33507780916968255,0.15651334130894093,0.0027846121802343974,0.04639487085818165,0.010322518817491988,0.17302659220488378,-0.008326987304043486,0.01166072789093279,0.006974587566227106
418,0.3193957620486518,-0.011332216700821298,0.05830458017501116,0.11558469237652635,0.016480812740089133,0.1902539971462449,0.013518718489395683,0.012690260008218426,0.007876876274774522
386,0.33094503055343966,0.019425496280447412,0.05909367335212651,0.11933481426288028,0.017257408003889762,0.17795302454393458,-0.005132881184061023,0.007691953568218295,0.006723354186943044
447,0.6015593300544396,0.5706419832333129,0.048558347996568066,0.07450463760363236,0.003588414024619893,0.05675471485538744,-0.0007047190934735604,0.012494964263124011,0.005395083958948237
411,0.3227492350688578,0.07062436530300817,0.008997709717972764,0.07258349646050598,0.0075563207136501356,0.19909128201673626,0.007038955939740302,-0.014623479639399207,-0.0009123141856735624
259,0.6653700791309128,0.28116641124524233,0.1072147042478318,0.3351614813401115,0.012122810176859764,0.07532446922490513,0.013547860878874222,0.003671246139594272,0.009947174314997377
282,0.33119563536426216,0.016025841588871423,0.046666862448621324,0.16729425769701678,-0.020385952001541377,0.16654103088231095,0.01731152834809828,-0.0064429202874759905,0.003651730872010959
122,0.250722928830596,0.21525824482641961,0.11703024026590242,0.10427149128260677,0.015184811261153649,-0.07102250936382191,-0.0023452325681181585,0.00048193749584982457,0.0048143624550932886
78,0.6881088390144009,-0.029845454574733945,-0.09694006932822065,0.015977534126974793,0.014204339953355313,0.8691126900689665,-0.013533835200348874,-0.013442598213273812,-0.012167078495428781
550,0.8233783817745886,0.12624880856512272,0.05093929097125779,0.15209300598154027,0.005296622962008694,0.4595260011830516,-0.0020878013081839985,-0.0071157362533265595,0.002901441162878376
320,0.319683764745713,-0.011994670257210408,0.030207231201515913,0.18118573123880974,0.016372307547561176,0.17317288169681494,0.017244764011313234,0.004419396488306341,0.006400859618796412
572,0.3187488576764911,0.20395748050510598,0.020785265919264505,-0.02310041302599143,0.011501447409388497,0.16621815545458188,0.013243474495452516,0.02957953472695912,0.011841554922521877
151,0.35014917963459874,0.04819793838196486,0.1377899514383996,0.05219456239145544,0.01681343597206535,0.14710482604192926,0.01224301788911662,0.005394649765854697,0.011920558406330642
375,0.36141480974616663,0.06767259950516713,0.022991027689449117,0.13971658772027873,0.006597361623037435,0.1593298982865429,0.0073362480256629935,-0.00043925215725499516,0.0056463214769875624
299,0.6168015956845314,0.40093078930871145,0.206649394905646,0.05050808013404517,0.002516714571634213,0.07494471948733214,-0.007073225118719132,0.030384885782835297,0.06441037708624207
427,0.3555173036148551,0.1882438325918787,-0.010771296320878023,0.03134125504709959,0.008266866046328659,0.16248894086864968,0.0027146847053804075,0.013295999725607906,0.004008651609663139
163,0.3441711885328215,0.10048588746780542,0.03139185077055798,0.09188590238538602,0.011790016973714004,0.156571039325222,0.007752303021869442,0.011394878684192254,0.009175067249512064
499,0.7693214431161742,0.08263785815060617,-0.07079971177555149,0.013589151362752126,-0.003545487791634501,0.674719863996877,0.036485483946654615,0.01307049905958423,-0.009056201810962656
396,0.7001073462896383,-0.037007501152229706,0.08482091470728931,-0.016588219469242552,0.005633936156638498,0.7273045186881519,0.04115205124932318,0.009605586538280255,0.006459309007353446
325,0.7596613245280389,0.003552626392630729,0.08851710390437846,0.10631604155954791,0.010574189399872928,0.5765346462685305,-0.003339650918084535,-0.022123637250739552,0.0495813755890356
265,0.35184671791877425,0.06069473065821004,0.07575895616940363,0.10050504652021541,0.01353100222210534,0.16030680697228902,0.001703225687459274,-0.00040195124569932997,0.013171426378640804
531,0.344099096420871,0.06937686712436163,-3.743137642137281e-05,0.09540502583320966,0.008655788583301061,0.19104698348148857,0.010325314452871782,0.007191756823062137,0.00466427029328239
478,0.36159142106358594,0.11004261703031405,0.035361147328985446,0.07079448527966514,0.007870843756224903,0.16761575313192417,0.017608427534421846,0.005260711167349915,-0.010024813984755762
513,0.5790222817043065,0.29075090837785234,0.21630925210021504,0.10697086898833702,0.10487241828561182,0.060057831378275126,-0.025595163503573857,-0.007618324822998461,-0.009663254266394392
301,0.3602138030148521,0.054332095740043294,0.05805329948222497,0.1202490429992932,0.012484553411409105,0.15557544942521848,0.01077640166409877,0.0022914728600269144,0.00609345796375766
278,0.32860741011702443,0.2104902437715035,0.01271385119761737,0.010188184967822759,0.009146884581030969,0.1594555364224642,0.015640227610791733,-0.009259633691228952,0.00804638004715257
143,0.3744167018655136,0.04527091538228265,0.05488682764559937,0.13894788139506214,0.01122042825224765,0.14787236824805644,0.008549027029716471,0.001829234242011348,0.005333866683486829
438,0.7692067424940662,0.0623680860055093,0.05503090073981674,0.1063196287319459,0.013268668323914328,0.520703883403457,0.05065498836994594,0.019543952734687772,0.005478938722818356
442,0.34775136138592766,0.08838371632475099,0.06046717397125424,0.09233971656627386,0.014175924197681752,0.1508235354313301,0.00675564889728795,0.010141895243368683,0.010629713440685935
199,0.6147351126350973,0.2788383503743205,0.12265488011891049,0.21770976882310572,0.013549695194191023,0.07626631089245813,0.08822281815412335,0.018076204089686333,0.006540963081968962
41,0.3388892725317403,-0.00323135153458752,0.08340158630527582,0.1535395428453917,0.01236107175530733,0.16444134165695773,-0.004262107500731642,0.00627916091981624,0.007002419381103636
430,0.3377871699955936,0.15845047291077538,0.002443238772248089,0.05477961600233767,0.00867219432851392,0.17527679320543332,0.0003269846477147076,0.009396318542233228,-0.016774689317910547
553,0.754942386708286,0.17451953091584205,-0.03215641928074994,0.08424659247217219,0.005199599430157616,0.5745231271182523,-0.00328619512634604,0.009160749788712544,0.005507030338674714
547,0.33922013710170185,0.030358727906494416,0.07518257170522076,0.06978143086550317,0.019888362390257385,0.1853273921082085,-0.002890893826289013,0.0016474914166721743,0.00620545598386735
364,0.3460813815602654,0.15162924213800438,-0.00615900014481141,0.08092657082557721,0.00979042393003212,0.16597254005984347,-0.0021341170879860625,-0.00545643094677339,0.005735217339303525
231,0.335331483174107,0.056192018478956815,0.010962935945667673,0.13741227211334128,0.024247329847929017,0.17441495283805145,0.01152512005702386,-0.0007883879895900666,0.007325244015013343
245,0.5841030507602868,0.5722961049365383,0.039011098347940976,-0.012505033949685714,0.0720017047120645,0.07278112608753685,0.05585828549609035,0.02508855610810172,0.0025814347393790307
313,0.35296539848270486,0.19381665268444473,-0.006447202018322176,0.05761672425331277,0.008228167458177128,0.1374557475780151,0.0065499174679447235,0.009337174124914917,0.006821586141381462
167,0.3049650295813278,-0.023755918552268777,0.22364247319049527,-0.005553451468620262,0.017707917858703456,0.1680695803875174,0.012041590389399882,0.004605265370841747,0.008016574139892898
332,0.33594066236354203,0.06952255978891539,-0.024716434943757835,0.13262996281576353,0.013807106418785407,0.19531450127648242,-0.016116938234505006,-0.0018440548438100452,0.001694119954714102
494,0.713331725650958,0.1286994294665131,0.09929974220293032,-0.08374931354975042,0.011195602396787567,0.655665753028831,0.003273590263822469,0.019908135295380217,0.012138761975828562
466,0.6982235021167659,0.1075249530845705,0.004282532636119886,0.036067301253792976,0.06526864241530392,0.6308225952189211,0.0007529709643564538,0.018538877935483825,0.014914061297409692
263,0.3627804496214002,0.10892646978726402,-0.0026510598969447735,0.14070480075864733,0.008897167397254718,0.1566492079091408,-0.008000566373660917,-0.003488864064632616,0.005372489457159835
29,0.3512949699031586,0.0676769483967301,-0.01384585241450199,0.1561182432782243,0.011509350269241748,0.1726246791486116,-0.0063993381557813965,0.0059205631395617955,0.0054439997238624645
238,0.3349051246845535,0.12273524544145384,0.0036228503528897785,0.0904652780825406,0.010128957681328637,0.18407231793734272,-0.011725386353592594,0.007657789457195664,-0.015548082919352217
250,0.7987175934787814,0.1577478156701171,-0.03915074833518188,0.146262788303461,0.0009908177266120947,0.5223232018400992,-0.0044460187518441914,0.0016474354494081397,-0.00047252587143631726
162,0.6296859184581736,-0.055688255537369356,-0.05801060313830253,-0.1109136264345908,-0.004717036700017379,0.99313600826228,-0.009824465477450339,-0.006729444930259317,0.01607542867876548
149,0.3661806536654162,0.04606320292625953,0.02327160418786076,0.15132213837931005,0.008179075231771703,0.16394636275392593,0.003167567384058974,-0.002340904558458655,0.004311115352959615
226,0.6252285985298107,0.226524308691603,0.1535149177195808,0.27969928924547194,0.01104876198004192,0.07928674711218678,0.017124679144849234,0.030283183763971367,0.004430106835430867
353,0.6766393834375807,-0.03692005404251697,0.08491400030720085,0.018003768622970522,0.01734084644656636,0.7279018717815902,0.01097709989625699,0.016381392962778803,0.012535631864276989
533,0.661934666843903,0.16973726545144918,0.07386366353063342,0.3606202485768247,0.013623521564993702,0.0898498931832312,0.07881059512642402,-0.004856141688388587,0.05818726225482585
94,0.33530887994522457,0.08034533827946214,0.006959544788499885,0.13529593267400386,0.019356342658837615,0.17432478487274858,-0.0046972789389772346,-0.0008140462993113732,0.007022900107505542
612,0.3397056995424438,0.16903307649494978,-0.0006634129011365648,0.023477694089881006,0.007941811093436144,0.17476580051616133,0.009170047409220146,0.008425522516395854,0.005838942833430258
221,0.37475528336978936,0.052878133196052834,0.049883539930985335,0.12647508148532607,0.009652801368684866,0.15227898811548016,0.007708565592775371,0.0074870439640597145,0.006539511225298871
85,0.31892828232161513,0.05978881113220502,0.12131310814123018,0.044590926764763845,0.01680544601021836,0.16540175053486247,-0.0054403735154735944,0.003481138700959209,0.009212109018526359
388,0.32572095896429387,0.05874990266399186,0.12270978325231292,0.03543008394811156,0.014767592428045553,0.1634554225239086,0.011311597514230198,0.0021379071534733305,0.007126727847709414
187,0.30936341034868814,-0.01014254418144249,0.04475304163549042,0.1471351039554583,0.013507481391552506,0.18559679951605731,0.014407109162404296,0.0014670183427542526,0.005435494298811564
89,0.3458174231471018,0.1384932433196117,0.08226561969016447,0.0022559321424372243,0.011852464870542818,0.17005160657690094,0.008926532432974843,-0.006790847791286174,0.01019019800213406
475,0.3809922262134659,0.12061136547150812,0.06042416759690832,0.03908410270543384,0.008040706753780788,0.15277033892887057,0.007483073392388323,0.006853693573033121,0.006343365812481904
34,0.673011324409397,0.16526802508227345,0.1516406600242194,0.36190575341892794,0.010648592092399994,0.0814323999468609,0.07774238549101552,-0.02220795583743061,-0.00114293383399893
217,0.36114156049511076,0.05637273216507827,0.06606673973752629,0.08914985285895906,0.009554638738403615,0.1731454868028475,0.005250650416738001,-0.005332440505914344,0.005195331056205212
72,0.3104409718517914,0.062490326599291754,-0.010692925220120152,0.09023309690052045,0.009758189513831847,0.21307597482143587,-0.01516211686485445,-0.005700952299080321,-0.002659963583164058
305,0.6821933970936545,0.2695359959769482,0.1619898535921958,0.2785855063606502,0.0027360922308600558,0.07199107008535682,0.026173830867748625,0.002858451907929984,0.00559276447386116
220,0.7009886378990491,0.03650641598554765,0.11909762189433024,-0.02444162288540462,0.011181470239366513,0.6725333271229418,0.006468669179508182,0.007951880685935225,0.01064663502535318
453,0.28427006535436505,0.2157968050145823,0.11960957872554362,0.12373886264616804,0.01795175161319647,-0.11128410865169709,0.010223912211604702,0.00032421074080224346,0.001162703070680074
534,0.3517720548134718,0.07612447742942373,0.002715552809378225,0.1559332216177832,0.009091308899835547,0.16919044421294485,-0.013709657723854216,-0.0030087800728758876,0.005548183773302817
395,0.34339974846413895,0.13698041139742845,-0.008973217126405714,0.05051194432088375,0.012164616876442682,0.1809037838716514,0.007409815724237351,0.013212621294888047,0.0043036291905505526
394,0.3660619362788532,0.10426690300165407,0.03595080036159775,0.08711463801570166,0.0117385240809056,0.15362411511899163,0.011141887462508097,0.00739864033147841,0.006219019344574277
110,0.3415842523011868,0.17795327164645927,-0.007325984570086952,0.05142330950869927,0.010120458652536538,0.16950594757623313,0.0048359724033491605,-0.00879756391563136,0.004930073033084478
