,Benchmark,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Married_yes
302,0.31323794513317477,0.034830563669509707,0.013141489553997873,0.12320510681861083,0.014417719632812557,0.20001883596507689,0.011563333864184176
70,0.34359736030634347,0.10263399867757664,0.1603948698642701,-0.056288268297386826,0.013973224455155558,0.16795419832452743,0.005249081594460787
598,0.33755931956410357,0.16780783216646944,0.004483325068187365,0.0363179077488765,0.010711570263483468,0.1759943205680509,0.008029202843478935
591,0.6827828035466057,0.14693224075496397,0.08606291875899158,0.4180446571543572,0.012514119624211418,0.07502484163510137,-0.011193023410521629
225,0.6272516397603576,0.04880498505890089,0.14774754615882377,0.5015240248639778,-0.0022839983079969532,0.06901923880694305,3.925944292925891e-05
286,0.5496487805937493,0.42181131259924076,0.08093605464941324,0.01759585301345184,0.14043699942950338,0.051884222273291626,0.07284746286900014
11,0.35631830562949734,0.05730859383662021,0.06408506011045717,0.10829921440796342,0.017399715390037613,0.16108709263078264,0.012470387427033188
522,0.3736237012835905,0.1126941595320986,0.03554509561026674,0.08683515552921449,0.010061517379989084,0.15878015938292298,0.008682262761754782
150,0.7203404129156229,0.1493956238068456,0.0746141042026586,-0.03735072760162299,0.024570283810326454,0.6236845524759489,0.03421387795268986
397,0.34942689813960365,0.09638683772158824,0.0045222023321150225,0.11766148280748848,0.014293062081996964,0.16750407125630903,0.011469443822878553
115,0.32748253301868385,0.1801587193593235,0.011625179666128315,0.027305887505316793,0.02587783996796081,0.16896385225010216,0.016968625875819838
281,0.32897875139440313,0.09620100633190808,0.037788734135791556,0.06864528295357325,0.013776246877891583,0.18660247571357455,0.012569632174129795
253,0.3128332296180393,0.08072493224932249,0.17906892543696074,-0.03119685611993754,-0.03260392580990027,0.17017789214589404,0.004596168668108592
195,0.6181238036451487,-0.00014919680253095823,0.12308944097375492,0.5727572140276322,-0.012565596195882605,0.05785408506515036,-0.008136628741070353
570,0.32820887483318706,0.06239238091302312,0.09341892799042044,0.046046131441353944,0.01566943145875795,0.1823760337312028,0.009297915335339751
65,0.6256889816482422,0.10770521164485132,0.054538178254333915,0.5289807890795246,-0.003291220567177155,0.061554258162839715,-0.010441558698998748
434,0.3347987799691181,0.11722907876549633,0.011007049228687098,0.0988723745562523,0.0147891220264794,0.1758240913211266,0.0008509740440820952
403,0.32627051456073125,0.0072622997802008335,-0.009294505122710637,0.18453179208521553,0.009832785347441884,0.18400579198576528,-0.00036524553194949546
219,0.36018760821701773,0.01313155289995745,0.03970038510204086,0.15172721809972867,0.009936704437711438,0.172515954083419,0.009106137072404675
362,0.3604517412081442,0.0432678874891898,0.04227617917761115,0.10405780444799229,0.008753734434815278,0.1808253823301934,0.00220786909084065
69,0.7737637750530703,0.09583172902148063,0.07592561654292455,0.04338167183742231,0.012726665746077274,0.5738528498290192,0.010390510503790806
93,0.3446620349183506,0.0725115065277853,0.007035138461352313,0.14600467551910812,0.01418438885293889,0.1736180491299087,0.001474921161931654
68,0.36281459698923557,0.1449795874415476,0.0067924463958251744,0.10819982686871243,0.020004294684032888,0.1444148948680165,0.01476185292475291
21,0.34132503744882137,0.13592617427228076,0.10546447515987678,-0.05032556611209569,0.010296528067561862,0.17858905560292906,0.010437623515213516
77,0.6454429451623832,0.44168242000111546,0.26318191653277795,-0.005850740536912232,-0.004994533580347001,0.06254030518547207,-0.013991699240076892
577,0.3578706470237832,0.12382682385898985,0.04359261784720494,0.08428047369365324,0.01680732533831662,0.1587174904262061,-0.0010488629712729282
458,0.3080248150962383,0.06634342722673442,0.0063775511918272455,0.10557091411169485,0.013412278075793394,0.19716920853500644,0.007083805387396766
236,0.6235438639767407,0.030956234540649316,0.06825702268614535,0.5817446908197074,0.00455211728846764,0.0671786059386754,0.002992608574114564
457,0.6276501236762763,0.14482101675405537,0.19576890467330157,0.38953832860607285,0.009096519600827099,0.08093943126388883,0.012887915886349662
314,0.625316776025715,0.459566528376665,0.012093193551573499,0.21771820909071948,-0.0156135703279919,0.05387453911732284,-0.011264940259122396
125,0.33734814413043024,0.11489166359243558,0.006983015125216879,0.08808073149228869,0.013381724754515113,0.18321014150198545,-0.004494042879308043
228,0.3089989273556361,0.15195586613689105,-0.005728397058952056,0.12342552750781648,-0.09376713925830066,0.17852267824996645,-0.0031529389649214996
415,0.34740885138412797,0.11648654696316364,-0.00224931241377879,0.11510387373276146,0.01587259529612407,0.16926432474094152,0.0048130741504538825
42,0.3124944700994553,-0.037525740385720256,-0.02591706581273606,0.180254150715943,0.011507103153724397,0.1937777142772669,0.004077992738766949
4,0.3220218495760224,0.10119283946062871,0.003731625169586581,0.09502799398189857,0.014621925012952121,0.1842745940167064,0.010956861986175027
459,0.5783346711039187,0.18246742071003644,0.16973402273385482,0.3178696359707211,0.009558212833553922,0.06856392502370366,0.002609106645244526
64,0.714561976770982,0.06307680890781135,0.05536410907439085,-0.089163935976702,0.007973908681561507,0.7353532627503316,0.021069834938989077
488,0.3112870425717403,0.0531733666425432,-0.021846989639001377,0.15733117599586596,0.011364827570913966,0.1738781912366609,0.0009938459941256617
109,0.3037708639202221,0.11233649878341082,0.04799915013469492,0.12657936942312623,-0.07067890361831962,0.1776161412587349,0.018973889698604373
255,0.303209188620326,0.17988865739760795,0.042484378538305535,-0.06173900601205385,0.01600116703187859,0.19537217347130093,0.0038786128934931883
567,0.6970403346917632,0.08104970460503023,-0.05594869175508035,-0.08767760824149315,-0.006116203751301022,0.8269461268720054,-0.009300330202657303
205,0.33364021016572337,0.028397159746454875,0.005526644344053027,0.16398304771542618,0.011991706127698535,0.18404051147813744,0.0019417633117565867
487,0.6878708086627854,0.5289816206338361,0.06237244880817273,0.04048416283815676,0.004532949541620234,0.07184107216413116,-0.01840267488343113
147,0.32584243054853246,-0.012393094873795257,0.054437665176924416,0.15332319761023042,0.01095913406133818,0.17854121183165728,0.007746726363866653
6,0.32801085234107213,0.05897801891172893,0.048600355502067226,0.11823204665842829,0.017670151131216245,0.16927767580738057,0.0172165634531376
524,0.6589828344529834,0.30411783594962155,0.1364823035163156,0.2780594647007713,0.012623032240116612,0.08226653314760289,0.02028460828248257
290,0.35132683880035886,0.12104529148750448,0.06347415327612231,0.03987438574174971,0.017238666838689253,0.16688468508786267,0.008901914893188088
390,0.327702296214088,0.1309477594063072,0.00804197014199244,0.04946778004229312,0.011009791678006099,0.19142021160789352,-0.000855278807561219
418,0.31347978562651263,-0.016136487796814526,0.09689759265866886,0.08230711131807565,0.01237986560066443,0.19170782860506533,0.0064659773333413505
386,0.33183222237971677,0.05382876583229006,0.03808574601677075,0.1119925670803942,0.01981668259219165,0.17769238806943008,0.004236202246103765
447,0.6013827889233156,0.5231610974366626,0.0679657392904204,0.09319867109221519,0.00044814897690256757,0.047083768429427644,-0.0070681360483328595
411,0.320207494081489,0.09147233494402884,0.0018849614326789785,0.0739346991318908,0.010881816309484664,0.1819152938460951,0.0009679964144049864
259,0.6716806209609839,0.3137717111271039,0.10713820499846455,0.3034562043023106,0.01723352212136059,0.08113515311014767,0.01685358999635131
282,0.31591458621379265,0.0556400675121306,0.04091812499454025,0.13664827839699162,-0.006543089296501644,0.1711545064867957,0.01739885023757251
122,0.23890373633004547,0.19910843518613716,0.09775077998114474,0.12989490245447946,0.01843680220833949,-0.0669509616463633,0.0001532873777783273
78,0.6921279712827898,-0.021124793119366943,-0.0958858010505472,0.045139720443199874,0.03334613003023165,0.8132754579932362,-0.0055430696415816
550,0.8455544356089145,0.1318191443289341,0.05481583759861882,0.13303850113259338,0.007879846449716637,0.45480868959135917,0.0005486326559273196
320,0.31634580625806474,-0.01036131790774898,0.05530851252908756,0.1651929634378167,0.019459857597584153,0.17455623138242307,0.014169244485030957
572,0.3075669139485895,0.20983291134051937,0.03800320795174221,-0.052002479375773264,0.009142817857015711,0.18339352022642488,0.009672391960096078
151,0.35178950929180014,0.05190173111128574,0.14745691372733208,0.055036753860595755,0.021717716541782398,0.14947327334046967,0.012752095348873097
375,0.34987616186401654,0.0793561350565154,0.01865727749454526,0.13693302275199784,0.013643261184657475,0.16382662311001994,0.011818499244377495
299,0.6505875239293045,0.3496598816874605,0.29902277669255733,0.05832559735837847,-0.004718583542145862,0.062340446566504025,-0.011118691694603573
427,0.34893443074517727,0.1897956400683521,-0.005707486407866907,0.019174571472344904,0.008649130782158341,0.17466952435765382,0.0009216687598316789
163,0.32734347896543925,0.09926006785483178,0.024062409914949588,0.09991193503864107,0.014778702398975422,0.17268377686256425,0.008198340150398747
499,0.7847818163347448,0.07147468009517685,-0.014662847564503602,0.020611169739889572,0.00019925805196560465,0.6282436875788299,0.04045807807135838
396,0.6987064469153162,-0.042135260120267956,0.08623689000031566,0.018947725136189853,0.009657335787342592,0.7249627732453869,0.03299029618116656
325,0.7267575125680763,0.06457754605130969,0.10363208223887335,0.023530269752858494,0.021041209311795647,0.6270806538805535,0.002074127439141948
265,0.3467552416026332,0.05283631416155469,0.08308978871464877,0.09007836433434983,0.01720256562223446,0.17210842947445107,0.005306883018619387
531,0.334583260073417,0.0550849210140998,0.002697797372221084,0.10334500281216533,0.008653485942868421,0.19731721260307086,0.00684550628050289
478,0.35737662908681267,0.11750161859106817,0.023930007989640963,0.059538893895013704,0.007867814110821535,0.17515262801400652,0.014034524287097576
513,0.5507298490203435,0.30542878552080843,0.17165662669830267,0.12857263450516956,0.11653601184536512,0.06590838572965461,-0.013582427527101941
301,0.3647667447669245,0.06868952752259981,0.05491050039746608,0.10698575337476643,0.01454803427280492,0.16006856459278712,0.010212923261144322
278,0.3354119542496732,0.1456782400547785,0.026414049706452856,0.08699123575354265,0.017976604093464733,0.15714255595940552,0.01997136429336022
143,0.37700793971955576,0.04336942111052647,0.0715942601249716,0.1282453254888362,0.01500006803626182,0.15143268408260582,0.010043701958839538
438,0.7785462441974945,0.08572068796252053,0.06332054251611187,0.1222258718216984,0.01972873102460263,0.5227653909783583,0.028696527697982175
442,0.3378711533504161,0.0621881587338065,0.08275437414366692,0.09896077129938159,0.018480269820055052,0.16505513121087093,0.009617673166565506
199,0.6318670678345113,0.2689784506480077,0.11201955479758112,0.27265252637959037,0.019508024751088055,0.07652208457058562,0.0485704237466377
41,0.3403497700996039,-0.008385763252623893,0.1162750171854557,0.13851604177460053,0.015097616076582278,0.16244166520514708,0.0037001185006890727
430,0.3328559464825846,0.1297393388017689,0.004200907385344542,0.06350543735724966,0.01269180766131988,0.18350633862773055,0.00621384838631424
553,0.7717309494015773,0.18156590664282563,-0.02317695156557321,0.10688181748541974,0.010872581016908692,0.5483006347699233,0.007213889040080617
547,0.34443538900622006,0.020580032650686003,0.06851627864158627,0.07434951874004224,0.021528542135780857,0.1843593705587441,0.0003788317854663476
364,0.34480669520371243,0.1496823672520137,-0.0009188423151279084,0.07251745340104016,0.012210182323742458,0.17026287867639414,0.002515930564711053
231,0.33453948805506906,0.07744961200851783,0.02235417057245199,0.1311314573132093,0.020785182978906407,0.16993690098691228,0.01381960529560665
245,0.5697520245082691,0.44456719530002153,0.19868942000850706,-0.015557490809225378,0.07758819179439012,0.08048251316879655,0.06616008210044914
313,0.34461474980835444,0.18834965111676905,-0.0008026263005005866,0.05547410103099285,0.008540751536947562,0.15368787617333166,0.006103281061325352
167,0.30660665173113466,-0.02114539718729702,0.24575513362993773,-0.017819553722440398,0.017831598660643214,0.1621963272849938,0.0071055475927929825
332,0.3364793657623992,0.11204246453882842,-0.01109827661628967,0.0940322832902268,0.0158414750059973,0.1846497468043117,-0.005629740279550091
494,0.6997818263406183,0.09953225489978682,0.10181759713394287,-0.0905660457391832,0.012115855506435024,0.7128480600761873,0.009213764558919995
466,0.6874452573873403,0.11541364871248504,0.06099043074177327,0.04505161768391778,0.07299644128353022,0.6138030162070777,0.020763621363587774
263,0.36609755354477724,0.11667223556068936,0.00012133553334037489,0.12608351946710628,0.010734261616729716,0.15966299287651947,-0.003229370565463662
29,0.3527970400654162,0.05533060751510067,-0.012612444621842805,0.17103788729432043,0.012145455480094101,0.17058274570162027,-0.0039016654268948002
238,0.32965169605516836,0.15391254702901605,0.0021981130268777732,0.03458262609219183,0.011927327864897815,0.18889349603575392,-0.003499781108026846
250,0.8283442263453388,0.1702463357853267,-0.028702285581621172,0.1767699801502103,0.003814465618001102,0.47489269589571687,-0.0010941952805345004
162,0.5920642268785927,-0.050458820590561414,-0.05849970719208818,-0.10477419688652663,-0.00020071537189453672,1.0090506707199483,0.0009261835117731948
149,0.3567480192747852,0.05285637225948255,0.015084281809220222,0.15270067001438656,0.01132878095145939,0.16878384174059954,0.007441197350852701
226,0.6405755530051369,0.27074173636603716,0.1520799987165504,0.24346012352697263,0.011148022883030741,0.08045572284076444,0.008813266163903918
353,0.671842811757602,-0.025652757534890085,0.09442459633497884,0.03779202255511244,0.02805457196959785,0.7185730511222793,0.022974203505362608
533,0.6662438247022153,0.2112686864532915,0.08038851813325976,0.36864807160035357,0.0174291809710807,0.08908360279052847,0.048934955317815096
94,0.33724269252290356,0.09678447187397736,0.017890051049035103,0.12785841334733694,0.01655617073775501,0.1697412295378844,0.0032284004187674007
612,0.337035837640163,0.17318907209962267,-0.003976929491586136,0.013786334723624812,0.008487952037963287,0.1866635319589002,0.004856142784090862
221,0.3692649367423523,0.04983909004103678,0.057262295580431534,0.1327545757325908,0.013129721800565396,0.1591700365615113,0.009747471234940462
85,0.3260756796015097,0.08607868049297898,0.11207209811064135,0.06406530439591511,0.023826529875142635,0.15442823669496317,0.008694975463268103
388,0.33139943523906534,0.0827858220157952,0.11212264233353955,0.052082178396790045,0.020443855132823638,0.1574467578453371,0.013133929969351716
187,0.3067577956018683,-0.009421233159765228,0.07075874123172167,0.12302605805626605,0.01562957984836481,0.186063090949531,0.006745072998709135
89,0.3397158538638042,0.1472069560610062,0.09243752591257617,-0.004553007639548381,0.01783470648988665,0.16928823822703898,0.013198757607462046
475,0.3808421831238789,0.11458443787264552,0.08532205006528111,0.037873888657061525,0.010915179276389865,0.1546215142755198,0.00860217736196698
34,0.6776595497977838,0.18816643618333037,0.23685120284751074,0.29331735237139106,0.027451728692218774,0.08908650903084797,0.06842985579000349
217,0.36214175165148055,0.07185121040709538,0.06840214151273663,0.08353758071116531,0.014648816135446295,0.16788608646686526,0.006896180696247822
72,0.31162245821565576,0.06670635868582842,-0.011070486743176455,0.05797708790688187,0.03271525329312311,0.20317859955502623,-0.022128920148611352
305,0.6692940803206496,0.29984475132998295,0.15735823930889944,0.2665976602581544,0.007191659661451484,0.07632361187546924,0.01843640743003012
220,0.6938843147822522,0.08764774368237117,0.13847955417937502,0.01599907134702356,0.026322503136387766,0.6199281444680307,0.02660562638046417
453,0.27662356408540595,0.18070480695508667,0.13382273664355784,0.1352005927386325,0.024276572947975927,-0.11336996120085176,0.0054114278745068835
534,0.34957624132095316,0.07895814812350946,0.006895046758550789,0.1478062001361396,0.01195008641445205,0.1692631194071674,-0.0048180508770126525
395,0.33803188373092485,0.14024894216212186,-0.007937173299950254,0.0529125693717883,0.015738114485037723,0.18563210642954445,0.0032693481689341896
394,0.355598377506396,0.11514826949348093,0.031009231428788316,0.07357437152973054,0.015190535971191606,0.1695536174460431,0.01038893979009214
110,0.33948893941168384,0.1621370391425214,0.0016956652333693352,0.060517860106694125,0.014661684228421767,0.1707081214129773,0.010187342466655522
367,0.7394653307000818,0.13284025102524766,0.06542630681699814,-0.06529085585921594,0.01154447270049196,0.6563446082018471,0.00803899670536497
412,0.8535380117914217,0.12642695979712093,0.050087019218815865,0.06552531637701668,0.0019190845578180447,0.49853994182143674,-0.011555530692921728
12,0.3205725135003147,0.12428179326115106,0.11617020354433637,-0.007582158405888679,0.020560167742143597,0.1690379529787117,0.01626841094842883
343,0.349475485484619,0.13365947061404662,-0.004721909759390275,0.08954632076695168,0.013427502239317,0.16999014986120622,0.011017846835423447
198,0.3193115784599617,0.04978324990911697,0.10074947402089933,0.05552107964979958,0.014526170274100475,0.18282413651064372,0.01496421880596188
213,0.36038261791116416,0.14750440891775649,-0.005523082939731027,0.08376422965816552,0.010058329755129927,0.16329264764876775,0.0028697653236140724
579,0.33736462991076693,0.13127650474372335,0.042126868981310614,0.06226979804821586,0.02046933933261973,0.16408259484590892,0.0062942193704108645
234,0.3659659799856337,0.11453440182182625,0.05278836119628235,0.0449855343148025,0.015656794353091082,0.16576354828760306,0.004224022915284902
571,0.7983794803487804,0.11676805749584898,0.08548154050223847,0.06134707094653376,0.008572090215075307,0.5021963785221786,0.009065613498931832
420,0.3434173759764243,0.2064856154543445,-0.004279128087586458,0.014008116138066797,0.009534240550687176,0.16643595234303465,0.002749072354968524
431,0.7847396702708558,0.18647795255537478,0.06676483627283575,0.042359053224179405,0.019898926673372896,0.5054947596959234,0.02871614901990821
516,0.294485082147413,0.04478723800999477,0.11586158350115608,0.08945016285025224,-0.06378819522140175,0.18873054498893632,0.010979028368265357
216,0.6150110793714011,0.479629855017246,-0.024687075193340697,0.23083973294171292,-0.01158633180058568,0.05194841994601465,-0.008903808989118914
96,0.34406756831065083,0.10856481621473787,0.09966399326155416,0.05561129069324403,0.021922577085924627,0.14228320959133234,0.01296037450518322
461,0.32018722299088426,0.24121096230488714,-0.003164799113277592,-0.022385635243657307,0.015563290690556298,0.16613746214328012,0.007416427111828752
469,0.5760293325421633,0.5456963872576985,0.03377599741159806,0.10685706824524205,0.002850454784612294,0.0500091218988066,-0.008066572390246607
297,0.3188767036967863,0.07373812053270554,0.004686971879016995,0.07711897257517077,0.011268577259291042,0.19708428920081433,0.00027043574117862555
63,0.8448941233635633,0.1448142425262587,0.055836625112469694,0.1460435443834973,0.009031628966178125,0.4344643941883258,0.007223027737964002
222,0.34614919466769933,0.12558429709638033,0.049876022811802506,0.07215558448356595,0.021665945986263785,0.16121524858938163,0.006245052671826
452,0.7146406847384222,0.015442471728833257,-0.0417860283084608,0.012347850759687503,-0.0014812124162650266,0.7726358532956769,0.0030827902191741486
95,0.6897013850762954,0.3074123029384274,0.10407527128829426,0.25833035569693624,0.011918499949938705,0.08714677000786895,0.017840002398908223
13,0.6346174452141266,0.5442128355699625,0.10398385071130646,0.040114385755188824,-0.0003313701931960907,0.06588077644661912,0.027684156521704084
327,0.3530319849668225,0.15732281005552437,-0.02985723892386463,0.05121841185557877,0.007046834818707745,0.1812184429338716,3.561404322123862e-06
435,0.29855897542091,0.1922505941833532,0.0052103975199186215,-0.007938517226109573,0.011755796689506694,0.18792853605451518,0.01002846519600829
17,0.7875662100059532,0.18951543986367209,0.08090333424720295,0.034672664945096916,0.016639641151556677,0.5022541211495677,0.026588268734162614
521,0.33494712808105315,0.07405207428283056,-0.015093055127179136,0.14730065711269538,0.015764736822300115,0.17705128489420294,0.003164509329199439
246,0.3434301996805978,0.1656746139740099,-0.008264683905207645,0.03175017151857599,0.007787409528570907,0.18248672704926916,0.005937007997032586
543,0.31940886534820756,0.11760725538695999,0.13861975507617702,-0.012920329705404802,0.018644804179879147,0.15465149222841112,0.011183838515176606
608,0.370304716225847,0.09412427083606317,0.056154677837380804,0.09423646347175084,0.014774863809882825,0.154038090731143,0.011410172479483272
207,0.3550355526346253,0.049270810864567846,0.04113295999064625,0.10307137524635833,0.010059640083135259,0.18341963859137736,0.0017374949350783251
90,0.3549369635113601,0.1187165194395559,0.03797418334647012,0.0893058881772799,0.01885777027866981,0.16014046464231083,0.011391521304253457
307,0.7427021222884617,0.19955870504651008,-0.024767517573514558,-0.008959544126807757,0.009148999917348652,0.6203269293571936,0.04064389686173076
341,0.6344509559383559,0.5504755902691684,0.17515439611685968,-0.04711832833056858,-0.003776852484617087,0.058405993541091134,0.015586166833649487
380,0.33438570292799685,0.12536906732196507,0.09245964189743547,-0.008219418792254088,0.016112553311870823,0.17376325195188488,0.007075918220749225
417,0.722476492193219,0.31058077265002754,0.16192739506120574,0.23774149093152203,0.006261666958970628,0.10248860686598447,0.0029597537792883477
344,0.3612097339551513,0.05894843993691602,0.07126632114325095,0.1226208685189999,0.019592444312739713,0.15331239160395582,0.014638098324325631
471,0.7459085909297668,0.14664181831193468,0.07250734875622977,0.044226879598326954,0.06483815853221775,0.545190306663791,0.013093112412031607
491,0.3722047488523521,0.13127910860065709,0.08016557338273597,0.02494115703306789,0.010908375650208297,0.15458332157397955,0.00602908373802306
351,0.5956268144934433,0.14539769966878932,0.02563641203297713,0.507817828457233,0.005898277725028638,0.06490212521763221,0.043114999089490035
600,0.7334924127446991,0.26450581399255607,0.16622040338615623,0.21136799419692662,0.07258042054137384,0.12013222805486186,0.04402055753448688
39,0.3489742077713472,0.0882062499958002,0.0639069100987314,0.09331210265983131,0.016717009300641048,0.16754446883670437,0.0016298968469476436
86,0.37450853319293326,0.08957117080159148,0.06816537532161827,0.08783700208375732,0.014541335640854542,0.15232399271054461,0.012655971030327687
181,0.6745016409117689,0.3204471645509909,0.18716713048918232,0.2059331358097858,0.00757313730154403,0.07536747980918954,0.03639297022464393
562,0.36227780762127676,0.15528986135385778,0.06322461558672113,-0.02363905637568667,0.008833719040141104,0.17339265591391362,0.0071957376373912455
580,0.2679466857037241,0.11612491323276736,0.016235862736757728,0.05677174573320234,0.01268081686519818,0.19441035491745962,0.016230268644119604
145,0.3452907183029781,0.0801989111510257,0.08293923958642008,0.06770761307290722,0.020111674384162646,0.16132475337275082,0.015083051276830626
158,0.3605651662461921,0.1027155119989087,0.004465996820270696,0.13996020382656085,0.01692466269133309,0.15809609676805927,6.779687496844932e-05
172,0.6708484357648594,0.41554610103502465,0.13953279331020416,0.1399739496713092,0.0014811536194954567,0.0717025553747976,-0.014715298482640166
526,0.33567080104949254,0.11673180928747051,0.007683209053761649,0.09483606452727047,0.01378729647078271,0.17412533505759073,0.0109259180863566
527,0.279903494967774,0.21387076688458434,0.027920641328282876,0.22411510441970262,0.002634254863500794,-0.1108367863836089,-0.0063312109379461915
408,0.7195885781952327,0.0467915274863137,0.08871117145339553,0.08996284968118697,0.015579443003083702,0.6122926027952321,0.020575589294821714
517,0.627959781552945,-0.03203420611257938,-0.02210422550543405,-0.11879267805509723,-0.005966045201612415,0.9586926529908741,-0.002467095647896733
200,0.3428430498679645,0.08029187304332748,0.08160260002674405,0.10266777742163723,0.021705562409579007,0.1540700299762731,0.0197372187582525
426,0.6441747944892888,0.32257680034028213,0.10799968266543561,0.2703573440860863,0.018340207515638217,0.07305758152424084,0.0314151559256729
381,0.34851451513088955,0.1294022905205496,0.11635686648832762,-0.04732410862417592,0.01063457589386212,0.1796860353304749,-0.0033466155235567343
292,0.35048346321177976,0.13359444558678163,0.004377587477833559,0.04993479018288802,0.01420765137480283,0.1804816438165623,0.001999010366374418
348,0.27524092525019433,0.07646773535674861,0.08480464269371178,0.055921565445507984,0.019234107401202946,0.1898856327237958,0.02197396966221086
71,0.323950864288968,-0.03531905982957677,0.09794792134940931,0.1504811129657291,0.012527991462037136,0.1687360357672509,0.013440139344983814
604,0.30929451263324675,0.08677376750211838,0.03504596983423337,0.11898626221880859,0.018013200882690684,0.1700387285920964,0.02212144035958086
569,0.6520178488451814,-0.07592881256732222,-0.0640273804796071,-0.0675755891268313,-0.009650935339008694,0.9611733852895188,-0.012584726144806664
32,0.6071669085513037,0.35161171184610435,0.15210663365312047,0.14954376226752575,0.0089682544482276,0.05953108232421299,0.02051492782780549
549,0.36346829873648057,0.07084883048185797,0.07705407774075247,0.09568737875266169,0.016027344193600662,0.1564438865470977,0.013098370523129954
603,0.32123212680596647,0.11091298699684239,0.11434589517913518,-0.006177121404241704,0.023934480743890003,0.1834178662887548,0.010194146092836975
106,0.3255648521647628,0.0752189969674306,0.12265783488791984,-0.009001310831977801,0.011899773178862488,0.18336197575960408,0.020207777703861753
489,0.6467188963703886,0.4590749537857392,0.20934191631774976,-0.011637174207100668,-0.002825856736127449,0.06777268009786488,0.03665025648830747
546,0.6598284503272311,0.33759193714860525,0.1711555606288766,0.1362841626029696,0.023446186172746956,0.0837564096878263,0.048157935010418866
542,0.33743883891371945,0.13490015804571634,0.0010723690797532044,0.0669149948225243,0.012650276143227604,0.18524885648682934,-0.005572325234162302
133,0.33122024917185583,0.00214209650464967,-0.012329665758844578,0.16764845512328164,0.015854460692511698,0.1895140539398205,0.004918941933654402
60,0.3834441737659444,0.06485954795699699,0.09291905045569163,0.10157404411572,0.018209787881414637,0.14129722976500794,0.012492003639352005
26,0.37510755762320075,0.0807502778567334,0.04847562655517441,0.11827094492120219,0.015461467285141464,0.1515536206378678,0.010674633292948333
100,0.33707145045717507,0.049374015994065226,0.11514951262517824,0.047778767243412436,-0.006296373852035049,0.18324034204264694,0.011046090283615419
363,0.37544236077522153,0.09366947362444113,0.09459716065360495,0.07025835132514467,0.0027960803721600535,0.15151425620070744,0.015414644057796892
309,0.3439544669920429,0.1669260864131082,-0.004596563446418111,0.03921730244453436,0.009472113364203363,0.17653642678256704,0.005084169255404412
252,0.3207644221093728,0.09569383799776497,0.04540045891718513,0.10569498789458504,0.02181110261077817,0.16892641550702647,0.0003296314887274267
481,0.34536410697144093,0.16879214048463323,-0.017335131338543818,0.042526477025246194,0.01225901724055677,0.1767006335603898,0.006945716974526545
441,0.36038931853570577,0.1433607569865682,0.058069957404260256,0.025060149095167954,0.0112674475213634,0.16357003820782087,0.008001740552367081
476,0.2921263832182195,0.11820556711332057,0.0648125945368057,0.048540156009668066,0.025674768525518133,0.17603108114827754,0.02433109855212117
22,0.6803377800465606,0.062452005037035234,-0.05016578169129089,-0.12072982162068124,-0.01370659370491552,0.877903510469521,-0.008797311240531373
62,0.7168492974030064,0.11278206070245662,-0.07590497467707133,0.12095052369442587,0.10976280459246458,0.591007676674213,0.012982204905733626
148,0.6153342359808477,0.20253932747919098,0.05992352976158069,0.4056048902449101,0.011910209605443405,0.07223597226673989,0.04585469755949736
483,0.29784260085438685,0.1433780978337927,0.032970910046318365,0.03969936035834432,0.015117829565972319,0.17969230558596208,0.021048033936823328
588,0.33615457216260325,0.08820807269565382,0.008630084828619131,0.06715563740065854,0.011035078488647525,0.19523580696382228,-0.005462056092790062
257,0.616087910016237,0.41278830995909765,0.15475550371360378,0.10959921098095161,0.007956723225799002,0.05647910581201043,-0.007933763087320859
52,0.6314089165400225,0.28798727402721586,0.1528959970823362,0.2324862608748821,0.00835489914842115,0.0701884251671678,0.02292844281963774
242,0.36093773237445875,0.11504322906482228,0.08313732170299627,0.06947623669765075,-0.045140350408587174,0.1587173980312827,-0.010406473826702064
173,0.349335007801565,0.1251076316862846,0.09499991432470728,0.04232205325710567,0.01879811675627296,0.15472975072857606,0.015671018971533578
35,0.33161639899704076,0.09007644503980368,0.12685418552363054,-0.020315669775839987,0.014808860941944382,0.1718681396769337,0.004855416224010918
178,0.3535639755619487,0.08683792317714902,0.00866964665493409,0.13999128211899517,0.014171747547502748,0.16284812307272598,0.009870045700209037
120,0.35614472763372007,0.138237945654314,0.03554641013804135,0.04182173894637519,0.011750072404021851,0.16996577440049151,0.008562993514884293
275,0.3745762825216091,0.037048592002161,0.055133361152604685,0.14099957531933355,0.013965656470970854,0.15482506449165667,0.007960087240966572
44,0.3347912718852919,0.028985043445772966,0.007394953691664302,0.08106961991080347,0.00665264867687113,0.20242724403750378,0.00472392984839838
300,0.7935342004364533,0.17779484983977048,0.14888053890767017,-0.028449245284667433,0.01191493014607806,0.5139629896174986,0.0025954825938043404
76,0.6545955237429596,0.21706006325188473,0.23505175291648758,0.2415210102696114,-0.00142810213435633,0.07853323646985565,0.01601396792854615
368,0.2890903252722632,0.1213105699120468,0.02148429756675442,0.02719369066985979,0.01104649766123248,0.19759658965297835,0.006735316934746314
212,0.31185615054354776,0.19739782297401456,0.012256976152702178,-0.0015226725382801963,0.013199891545158953,0.18106882195464669,0.014260282883017228
